wall_time,timestamp_ms,emg_raw,rms,mdf,rms_slope,mdf_slope,fatigue_detected,is_running,is_stimulating,history_count,marker
2026-05-05T14:28:52.136,2618678,1878,51.67462,54.6875,0.83833,-65.52308,False,True,False,60,
2026-05-05T14:28:53.178,2619678,1863,46.65692,70.3125,0.068416,-58.47528,False,True,False,60,
2026-05-05T14:28:54.209,2620678,1861,51.09266,54.6875,0.516852,-57.69991,False,True,False,60,
2026-05-05T14:28:55.133,2621678,1894,51.42055,7.8125,0.974815,-64.28436,False,True,False,60,
2026-05-05T14:28:56.133,2622678,1865,45.19114,58.59375,-0.064234,-62.28696,False,True,False,60,
2026-05-05T14:28:57.178,2623678,1861,56.31193,42.96875,1.125039,-62.5344,False,True,False,60,
2026-05-05T14:28:58.197,2624678,1861,46.02489,11.71875,-1.026564,-69.258,False,True,False,60,
2026-05-05T14:28:59.131,2625678,1858,40.53931,3.90625,-2.193564,-76.17684,False,True,False,60,
2026-05-05T14:29:00.144,2626678,1861,40.67215,3.90625,-2.560199,-86.74266,False,True,False,60,
2026-05-05T14:29:01.169,2627678,1873,56.63466,3.90625,0.061827,-92.28606,False,True,False,60,
2026-05-05T14:29:02.212,2628678,1863,36.62196,50.78125,-3.073601,-90.56837,False,True,False,60,
2026-05-05T14:29:03.229,2629678,1862,52.25789,66.40625,-2.202062,-82.77731,False,True,False,60,
2026-05-05T14:29:04.137,2630678,1863,53.40224,7.8125,-1.433363,-91.43774,False,True,False,60,
2026-05-05T14:29:05.134,2631678,1874,29.68242,42.96875,-5.833898,-92.18023,False,True,False,60,
2026-05-05T14:29:06.131,2632678,1862,59.54606,70.3125,-4.414461,-86.1301,False,True,False,60,
2026-05-05T14:29:07.137,2633678,1862,40.34314,3.90625,-6.333179,-90.15508,False,True,False,60,
2026-05-05T14:29:08.131,2634678,1858,40.36895,3.90625,-7.228286,-101.9914,False,True,False,60,
2026-05-05T14:29:09.132,2635678,1865,44.34692,113.2813,-7.694016,-86.48398,False,True,False,60,
2026-05-05T14:29:10.177,2636678,1858,44.6169,42.96875,-8.863727,-85.36227,False,True,False,60,
2026-05-05T14:29:11.211,2637678,1859,40.62642,3.90625,-10.8977,-90.95981,False,True,False,60,
2026-05-05T14:29:12.131,2638678,1855,40.86074,7.8125,-11.56145,-98.88613,False,True,False,60,
2026-05-05T14:29:13.146,2639678,1861,40.44331,3.90625,-12.01399,-109.7822,False,True,False,60,
2026-05-05T14:29:14.130,2640678,1855,40.52079,15.625,-13.45724,-114.2733,False,True,False,60,
2026-05-05T14:29:15.137,2641678,1855,40.6769,7.8125,-14.69726,-116.342,False,True,False,60,
2026-05-05T14:29:16.175,2642678,1841,78.55014,7.8125,-7.241658,-125.1524,False,True,False,60,
2026-05-05T14:29:17.147,2643678,1858,57.67306,23.4375,-5.027536,-129.6199,False,True,False,60,
2026-05-05T14:29:18.158,2644678,1858,39.82703,31.25,-7.986499,-126.7372,False,True,False,60,
2026-05-05T14:29:19.187,2645678,1867,52.23145,70.3125,-6.031531,-114.8053,False,True,False,60,
2026-05-05T14:29:20.138,2646678,1861,56.39821,31.25,-3.48943,-113.5537,False,True,False,60,
